deposit,duration(in minutes),ordinal_month,day,age,balance,ordinal_poutcome,ordinal_job,campaign,ordinal_contact,housing
0,12,4,18,30.0,-0.8279077491421536,1,10,1,3,1
0,3,1,15,46.0,0.0738340525139529,1,9,1,1,1
0,3,1,16,43.0,-0.8701421638458496,1,1,2,1,1
0,2,1,13,40.0,-0.7671494683403453,2,1,6,3,1
0,4,8,9,34.0,-0.5033696151032262,2,10,1,3,1
0,11,1,30,43.0,-0.287751813721199,1,7,2,1,1
0,3,2,29,31.0,-0.8279077491421536,1,4,2,3,1
0,15,1,7,37.0,-0.5507907123143936,1,1,3,1,1
0,15,4,18,49.0,-1.080573282720405,1,6,2,3,0
0,5,1,12,38.0,-1.099838103462442,1,1,1,3,1
0,7,7,5,27.0,-0.3892625999388544,1,7,3,3,1
0,1,7,5,35.0,-0.4892914768686608,1,9,3,3,1
0,2,4,18,47.0,2.2003738805772444,1,10,1,3,0
0,1,1,26,56.0,-0.8908888938757353,1,1,1,1,1
0,1,5,4,26.0,-0.4818819304294159,1,6,2,1,1
0,3,5,4,29.0,-1.0568627341148216,1,7,1,1,1
0,2,5,24,53.0,2.2003738805772444,1,1,4,1,0
0,6,1,16,38.0,-0.4818819304294159,1,1,1,1,1
0,9,3,8,33.0,-0.1832772089278457,1,1,3,3,0
0,2,1,27,30.0,-0.8968165310271313,1,1,2,1,1
0,0,3,4,36.0,-0.7723361508478167,1,7,4,1,1
0,0,10,8,37.0,-0.6115489931162019,1,1,1,1,0
0,2,5,5,60.0,-0.8279077491421536,1,1,1,1,0
0,5,1,5,48.0,-0.6330366777900123,1,9,2,1,1
0,2,6,29,32.0,-0.7286198268562717,1,9,2,3,0
0,3,1,23,31.0,-0.7604808765450248,1,6,1,1,0
0,5,4,19,54.0,-0.8279077491421536,1,9,3,3,0
0,3,2,29,31.0,-0.658229135683445,1,6,1,3,0
0,0,3,29,31.0,-0.1669762067615069,1,1,22,3,1
0,0,1,5,29.0,-0.6819396842890287,1,4,2,3,1
0,2,1,13,23.0,-0.9857310882980704,1,1,2,1,0
0,7,7,6,51.0,-1.0657541898419154,3,9,2,3,0
0,6,2,30,32.0,-0.3803711442117605,3,1,2,3,0
0,1,11,5,48.0,-0.3788892349239115,1,9,6,3,0
0,0,7,6,32.0,0.2968614003352249,1,1,3,2,1
0,3,5,11,44.0,-0.6856444575086511,1,3,2,1,0
0,1,3,25,35.0,-0.8279077491421536,1,9,4,3,1
0,0,1,7,46.0,-0.6137718570479754,1,5,3,1,0
0,4,1,9,31.0,-0.4314970146425504,1,7,3,1,0
0,3,1,15,31.0,-0.8034562458926453,1,1,4,1,1
0,1,1,30,36.0,-0.6478557706685021,1,1,2,1,1
0,5,5,2,35.0,-0.8279077491421536,1,4,2,1,1
0,1,5,16,35.0,0.1197732404372714,1,4,5,1,1
0,2,9,29,36.0,0.155339063345647,1,5,2,3,0
0,1,4,18,52.0,-0.6078442198965796,2,1,2,3,1
0,4,1,5,27.0,-0.2796013126380296,1,5,1,3,1
0,0,1,7,47.0,-0.6219223581311448,3,4,1,3,1
0,2,7,4,43.0,-0.4181598310519096,1,10,1,2,0
0,4,5,6,41.0,-0.52708016370881,1,2,1,1,0
0,2,6,24,18.0,-0.8242029759225311,1,12,2,3,0
0,17,3,22,45.0,0.7066093184254689,1,1,2,2,0
0,6,2,28,41.0,-0.8279077491421536,3,5,2,3,0
0,3,5,4,34.0,-0.1373380210045272,1,5,1,3,1
0,2,3,22,46.0,-0.916081351769168,1,4,3,3,1
0,2,1,29,38.0,-0.5456040298069222,1,5,2,1,1
0,5,5,3,23.0,0.1420018797550062,1,4,2,1,1
0,1,8,29,73.0,-0.426310332135079,1,11,5,2,0
0,2,3,10,41.0,-0.8056791098244188,1,5,1,3,1
0,2,6,11,43.0,-0.8279077491421536,1,9,2,3,0
0,3,3,25,51.0,-0.8390220688010209,1,9,2,3,0
0,1,3,16,45.0,-0.5922841723741652,1,4,2,3,0
0,2,5,12,47.0,0.2131335255717574,1,3,1,1,0
0,1,8,14,35.0,2.2003738805772444,1,1,2,3,1
0,1,2,30,38.0,-0.8656964359823026,1,7,1,3,0
0,4,2,29,31.0,2.0721887271783075,1,9,1,3,0
0,1,4,21,49.0,2.2003738805772444,1,2,1,3,1
0,3,1,12,29.0,-0.8160524748393617,1,1,3,1,0
0,1,5,5,39.0,0.3539149079174108,1,7,2,1,1
0,1,5,20,41.0,-0.6011756281012591,1,2,3,1,1
0,5,5,5,34.0,-0.6686025006983878,4,1,1,3,0
0,9,1,12,39.0,-0.8279077491421536,2,9,4,3,1
0,2,8,14,74.5,1.1193210550914108,1,11,2,2,0
0,2,1,26,33.0,0.4895096077555928,4,9,1,3,0
0,9,1,15,59.0,0.2264707091623982,1,11,2,1,1
0,8,3,23,52.0,-0.3396186387959135,1,9,4,3,0
0,2,4,21,35.0,-0.8508773431038128,1,2,2,3,1
0,2,1,26,43.0,-0.97906249650275,1,7,2,1,1
0,1,5,9,43.0,0.2553679402754534,1,5,2,1,0
0,1,3,31,36.0,-0.292197541584746,1,1,2,3,1
0,7,1,21,36.0,2.101826912935287,1,7,1,1,1
0,7,7,5,45.0,-0.8034562458926453,1,10,1,3,0
0,1,1,14,47.0,2.2003738805772444,1,9,1,1,1
0,2,3,21,38.0,-0.8279077491421536,1,7,3,3,0
0,1,3,28,45.0,-0.6656386821226898,1,2,4,3,1
0,4,6,5,33.0,1.19341651948386,1,5,2,3,0
0,3,2,30,38.0,-0.7715951962038922,1,9,3,3,0
0,0,6,8,36.0,2.2003738805772444,1,5,3,3,0
0,0,1,8,38.0,-0.9835082243662968,1,1,1,1,1
0,1,6,11,34.0,0.970389171662588,2,6,3,2,0
0,15,1,14,32.0,-0.7945647901655515,3,7,3,3,1
0,1,4,19,49.0,-0.8827383927925659,1,5,1,3,1
0,2,4,21,37.0,0.7821866921057671,2,9,3,3,0
0,3,6,8,47.0,2.2003738805772444,1,5,4,3,0
0,2,1,8,28.0,-0.7389931918712146,1,6,3,1,1
0,8,1,8,29.0,0.1501523808381756,1,7,1,1,1
0,3,3,8,30.0,-0.6463738613806531,1,4,2,3,0
0,0,1,9,34.0,2.2003738805772444,1,7,2,1,1
0,2,1,7,39.0,-0.8279077491421536,1,5,1,1,1
0,2,1,8,26.0,1.224536614528689,1,1,1,1,1
0,1,6,18,38.0,0.0767978710896509,1,5,7,3,1
0,3,1,11,47.0,-0.607103265252655,1,7,1,3,1
0,3,6,20,61.0,-0.11140460846717,1,9,1,3,0
0,2,3,14,35.0,-0.8279077491421536,1,5,2,3,0
0,0,7,9,34.0,-0.8279077491421536,1,7,4,3,1
0,4,4,18,34.0,0.1857182037465512,1,2,2,3,1
0,0,1,15,56.0,-0.2714508115548602,2,5,8,3,1
0,5,1,16,47.0,1.0963514611297516,1,4,1,1,1
0,5,2,30,36.0,-0.8538411616795107,1,10,3,3,0
0,3,6,5,43.0,-0.3618472781136482,1,5,1,3,0
0,6,1,15,51.0,0.1575619272774205,1,7,8,1,1
0,4,1,14,40.0,-0.6226633127750694,1,5,2,1,1
0,5,5,16,38.0,-0.0736159216270209,1,4,3,1,0
0,10,3,17,34.0,-0.8197572480589842,1,9,1,3,1
0,0,4,21,47.0,-0.8279077491421536,1,6,1,2,0
0,2,6,7,57.0,-0.1573437963904884,1,2,1,3,0
0,1,4,21,35.0,2.2003738805772444,3,5,1,3,0
0,1,1,13,45.0,-0.7878961983702311,1,9,3,2,1
0,5,3,8,55.0,-1.0101825915475786,1,10,2,3,0
0,1,4,19,54.0,-0.8279077491421536,1,9,1,3,0
0,3,1,23,39.0,0.6176947611545299,1,4,2,1,1
0,2,5,27,58.0,-0.7797456972870616,1,4,1,1,0
0,6,1,5,31.0,-0.5552364401779406,3,7,5,3,1
0,9,1,28,35.0,-0.7901190623020045,1,1,2,1,1
0,0,5,20,45.0,1.7595058674421715,1,5,4,1,1
0,11,8,13,44.0,-0.8123477016197392,1,7,3,3,1
0,0,5,20,57.0,2.2003738805772444,1,1,11,1,0
0,0,3,29,41.0,-0.1032541073840005,1,5,2,3,0
0,5,1,23,42.0,-0.7056502328946124,1,1,2,1,1
0,1,2,28,49.0,-0.5685736237685814,1,5,3,3,0
0,1,6,26,52.0,-0.5426402112312242,1,6,4,3,0
0,0,1,18,57.0,0.6969769080544506,1,1,2,2,1
0,2,1,14,29.0,-0.836058250225323,1,9,2,3,1
0,5,1,13,34.0,-0.4537256539602852,1,1,1,1,1
0,4,8,30,36.0,-1.2332099393688505,2,9,1,3,1
0,5,10,13,39.0,-0.4114912392565892,1,9,2,3,0
0,1,5,9,53.0,2.2003738805772444,1,1,1,1,0
0,2,3,9,40.0,-0.7501075115300819,1,4,1,3,1
0,2,1,27,38.0,-0.8279077491421536,1,4,2,1,1
0,3,1,26,34.0,-0.7790047426431371,1,7,1,1,1
0,3,7,2,40.0,-0.8279077491421536,1,4,2,3,1
0,3,4,21,39.0,2.2003738805772444,1,9,2,3,1
0,2,4,21,51.0,2.2003738805772444,2,5,2,3,1
0,8,8,30,33.0,0.4591304673546886,1,7,2,3,0
0,4,1,5,59.0,-0.7841914251506086,1,9,1,1,1
0,3,6,11,30.0,-0.7878961983702311,1,5,2,3,0
0,17,4,25,61.0,0.8629507482935367,1,5,1,3,0
0,3,1,6,24.0,-0.6063623106087305,2,7,1,3,1
0,1,6,13,36.0,-0.5344897101480548,1,9,5,3,0
0,1,3,30,34.0,-0.6915720946600471,1,5,3,3,1
0,1,2,29,47.0,-0.4759542932780199,3,1,2,3,1
0,0,3,28,40.0,-1.1954212525287016,1,5,2,2,0
0,1,6,29,46.0,-0.741216055802988,1,5,2,3,0
0,1,6,11,32.0,-0.2996070880239909,1,9,7,3,1
0,2,6,28,39.0,-0.7945647901655515,1,9,4,3,0
0,1,6,22,35.0,0.2805603981688861,1,9,4,3,1
0,2,7,6,37.0,-0.8279077491421536,3,4,6,3,0
0,1,9,13,45.0,-0.1714219346250538,2,5,2,3,1
0,6,1,12,38.0,2.2003738805772444,1,1,1,3,1
0,10,5,6,52.0,-0.8560640256112843,1,5,1,1,0
0,1,1,13,28.0,-0.5085562976106976,2,1,2,3,1
0,2,1,18,35.0,-1.0442665051681053,2,9,2,3,1
0,2,5,18,45.0,1.0770866403877148,1,5,2,1,0
0,11,7,3,33.0,-0.6863854121525756,2,9,4,3,0
0,0,3,31,42.0,0.4235646444463131,1,5,2,3,1
0,2,6,25,23.0,2.2003738805772444,1,12,2,3,0
0,1,1,13,49.0,-0.7100959607581594,1,2,3,1,1
0,2,1,5,52.0,-0.8227210666346821,1,5,1,1,0
0,4,3,4,27.0,-0.8019743366047963,1,9,1,3,0
0,4,3,21,34.0,-0.0817664227101903,1,9,2,3,1
0,1,1,13,31.0,-0.7493665568861574,1,5,13,1,1
0,1,4,18,45.0,-0.8279077491421536,1,7,5,3,1
0,3,1,23,32.0,-0.8279077491421536,1,7,3,1,0
0,11,8,17,51.0,-0.6678615460544634,2,1,3,3,1
0,3,8,30,56.0,-0.2751555847744827,1,9,1,3,0
0,3,10,3,44.0,-0.2618184011838418,2,7,1,3,1
0,2,1,29,41.0,-0.6849035028647267,1,1,1,1,1
0,0,3,31,54.0,-0.5552364401779406,1,6,4,2,0
0,5,5,3,31.0,-0.6760120471376327,1,5,2,1,1
0,2,1,9,25.0,-0.7567761033254023,1,7,2,1,1
0,15,3,17,50.0,2.2003738805772444,1,5,4,3,0
0,0,1,14,41.0,-0.6641567728348409,1,2,2,1,1
0,14,1,26,33.0,-0.7115778700460084,1,10,5,1,1
0,5,5,6,49.0,2.2003738805772444,1,1,1,1,1
0,5,6,11,34.0,-0.0580558741046065,1,5,3,3,0
0,2,3,10,60.0,-0.7752999694235146,1,11,3,3,0
0,2,7,2,45.0,0.0716111885821794,2,7,2,3,1
0,1,5,19,40.0,-0.8279077491421536,1,6,1,1,0
0,2,5,20,50.0,-0.8279077491421536,1,7,1,1,1
0,2,7,6,27.0,-0.7419570104469125,1,9,2,3,1
0,3,6,13,53.0,-0.7538122847497044,1,5,4,3,0
0,1,1,18,31.0,-0.7604808765450248,1,4,2,3,1
0,0,1,18,24.0,-1.1228076974241012,3,1,3,3,1
0,2,11,5,68.0,1.2615843467249133,4,11,1,3,0
0,4,1,13,27.0,-0.6626748635469919,1,4,2,3,1
0,3,6,12,46.0,0.8599869297178387,1,9,5,3,0
0,3,5,19,23.0,-1.4073342806911062,1,5,10,1,1
0,3,2,28,74.5,2.2003738805772444,1,11,1,3,0
0,0,4,18,48.0,-0.7508484661740065,1,2,1,3,1
0,10,6,14,60.0,1.6817056298301,1,9,2,3,0
0,1,3,18,46.0,-0.8279077491421536,1,2,1,3,0
0,2,5,20,36.0,-0.4952191140200567,1,7,3,1,1
0,4,4,18,30.0,2.2003738805772444,2,5,1,3,1
0,8,7,4,33.0,0.0908760093242162,3,9,2,3,1
0,0,3,25,36.0,-0.6863854121525756,1,7,7,3,1
0,11,1,16,44.0,0.791078147832861,1,1,1,1,1
0,2,4,21,36.0,-0.8279077491421536,1,7,2,3,1
0,5,6,5,44.0,1.2889996685501195,1,5,2,3,0
0,10,11,16,70.0,1.9743827141802743,1,11,1,3,0
0,4,6,19,48.0,-0.7664085136964207,1,5,6,3,0
0,0,9,19,52.0,-0.8234620212786066,1,9,1,2,0
0,2,1,27,34.0,-0.7627037404767983,1,7,2,1,1
0,3,5,15,35.0,-0.610067083828353,4,5,6,3,1
0,0,3,29,54.0,-0.7656675590524963,1,2,2,3,0
0,0,6,8,47.0,-0.7656675590524963,1,5,2,3,0
0,2,1,30,38.0,-0.3818530534996095,1,1,12,1,1
0,7,6,6,41.0,-0.8279077491421536,1,9,2,3,0
0,4,1,7,28.0,-1.1761564317866646,1,1,2,3,1
0,2,7,6,58.0,-0.8553230709673597,2,4,2,2,0
0,4,4,17,59.0,0.7614399620758814,1,7,2,2,0
0,1,1,26,32.0,-0.1336332477849047,2,9,1,3,0
0,2,1,11,55.0,0.697717862698375,2,1,1,3,1
0,2,5,6,38.0,1.838047059698168,1,1,1,1,0
0,3,3,16,40.0,0.0656835514307835,1,1,5,2,0
0,3,4,20,45.0,0.1153275125737244,2,2,2,3,1
0,16,7,2,42.0,-0.7938238355216269,1,2,1,3,0
0,1,3,29,53.0,-0.4322379692864749,1,6,4,3,1
0,3,6,28,32.0,-1.0501941423195011,1,5,9,3,0
0,1,4,21,55.0,-0.8249439305664557,1,3,3,3,0
0,1,4,19,54.0,-0.5418992565872998,4,4,1,3,0
0,1,6,4,46.0,-1.1213257881362524,1,1,1,3,0
0,1,1,11,39.0,-0.8279077491421536,1,9,1,3,1
0,3,3,23,36.0,2.2003738805772444,1,9,1,3,0
0,6,6,18,44.0,-1.2724805354968487,1,9,1,3,1
0,6,6,21,28.0,1.9380759366279745,4,12,5,3,1
0,2,1,20,36.0,-0.4833638397172649,1,7,1,1,1
0,0,1,5,43.0,-0.0913988330812087,1,5,1,3,1
0,8,1,28,25.0,-0.2662641290473888,1,1,3,1,1
0,0,3,7,31.0,-0.6382233602974837,1,9,24,3,1
0,2,7,3,60.0,1.7365362734805123,1,11,2,3,0
0,2,1,27,29.0,-0.7360293732955165,1,5,1,1,0
0,2,1,8,46.0,-0.564868850548959,3,4,2,3,1
0,4,6,12,31.0,0.293897581759527,1,9,2,3,0
0,1,7,2,31.0,-0.7982695633851739,1,9,2,3,0
0,3,1,28,45.0,-1.0650132351979908,1,1,3,1,1
0,7,3,23,60.0,-0.4085274206808912,1,11,1,3,0
0,2,5,8,50.0,-0.5404173472994508,4,3,2,3,0
0,4,8,20,34.0,-0.4003769195977218,2,9,2,3,1
0,1,1,13,33.0,-0.8153115201954372,2,7,1,3,1
0,0,1,16,57.0,-0.6352595417217857,1,3,3,1,1
0,1,8,20,38.0,-0.8279077491421536,1,6,1,3,1
0,0,1,13,42.0,0.5228525667321949,1,9,1,1,1
0,1,5,20,54.0,0.2561088949193779,1,6,1,1,0
0,2,5,20,46.0,1.6839284937618737,1,4,3,1,0
0,1,4,19,59.0,1.223795659884764,2,9,1,3,1
0,1,4,20,38.0,-0.6686025006983878,2,6,1,3,1
0,1,6,13,49.0,2.2003738805772444,1,5,8,3,0
0,2,3,17,49.0,-0.7686313776281942,1,5,1,3,0
0,1,3,25,30.0,-0.5930251270180896,1,5,5,3,1
0,3,3,15,52.0,-0.6671205914105388,1,6,6,3,0
0,17,5,6,38.0,2.2003738805772444,1,7,3,1,0
0,0,1,14,44.0,-0.6241452220629183,2,7,5,3,1
0,3,3,18,39.0,-0.2810832219258786,1,9,3,3,1
0,1,1,23,38.0,0.5347078410349868,1,7,2,1,0
0,2,4,18,36.0,-0.4159369671201361,2,5,3,3,1
0,6,1,23,32.0,-0.6745301378497838,1,4,1,1,1
0,2,5,4,57.0,-1.1694878399913442,1,7,8,1,1
0,1,2,29,45.0,-0.2432945350857295,1,1,1,3,0
0,2,1,5,43.0,0.0115938624242956,1,9,1,3,1
0,2,1,13,42.0,2.2003738805772444,1,7,1,3,1
0,6,1,28,58.0,-0.6389643149414082,1,11,3,1,0
0,1,1,8,53.0,-0.3966721463780993,1,10,2,1,1
0,2,2,29,30.0,-0.2773784487062561,1,5,2,3,0
0,1,1,12,40.0,-0.4055636021051932,1,1,3,1,1
0,5,3,25,35.0,-0.245517399017503,1,7,1,3,0
0,1,3,4,34.0,-0.6093261291844285,1,4,1,3,1
0,3,4,19,35.0,1.0859780961148089,1,9,1,3,0
0,3,2,30,28.0,0.1242189683008183,3,1,2,2,0
0,1,3,14,39.0,-0.6152537663358244,1,5,3,3,1
0,6,1,14,51.0,-0.3403595934398379,1,7,1,1,1
0,3,3,28,29.0,-0.6456329067367286,1,1,5,3,1
0,3,6,28,44.0,1.7380181827683616,1,2,3,3,1
0,2,5,27,32.0,-0.6122899477601265,1,1,6,1,1
0,1,3,8,28.0,-0.8138296109075882,1,7,4,3,0
0,1,1,14,53.0,2.2003738805772444,1,1,1,1,1
0,2,9,16,74.5,-0.8279077491421536,1,11,1,2,0
0,0,1,23,33.0,-1.0842780559400278,1,1,3,1,1
0,0,5,20,37.0,-1.1657830667717215,1,2,7,1,1
0,17,6,5,37.0,2.2003738805772444,1,5,1,3,0
0,0,1,26,35.0,0.426528463022011,4,5,1,3,1
0,2,3,9,30.0,-0.5685736237685814,1,7,5,3,0
0,5,8,17,43.0,-0.9620205396924866,2,1,1,3,1
0,5,5,17,45.0,0.4576485580668397,1,11,1,1,0
0,4,3,11,34.0,-0.7115778700460084,1,1,2,3,1
0,5,4,19,40.0,-0.7782637879992126,2,7,2,3,0
0,3,3,16,60.0,-1.156891611044628,1,7,1,3,0
0,2,3,9,54.0,-0.8279077491421536,1,6,2,2,0
0,2,1,8,39.0,-0.7012045050310655,2,1,1,3,1
0,1,3,9,44.0,-0.6337776324339367,1,7,1,3,1
0,3,4,19,32.0,-0.8279077491421536,1,5,4,3,1
0,6,8,20,34.0,-0.1128865177550189,3,1,2,3,1
0,0,1,13,44.0,-0.8279077491421536,1,9,1,1,0
0,5,1,5,30.0,2.2003738805772444,1,9,1,3,1
0,1,6,4,47.0,-0.6841625482208021,1,8,1,3,0
0,4,10,16,74.0,0.8822155690355735,4,11,2,2,0
0,2,3,11,27.0,-0.1306694292092068,1,7,1,3,1
0,0,3,11,34.0,-0.7938238355216269,1,3,2,2,1
0,1,1,11,52.0,-0.7308426907880451,1,3,1,3,1
0,2,7,3,32.0,0.5384126142546093,2,4,4,3,1
0,1,1,15,42.0,-0.6196994941993714,1,7,1,1,1
0,6,1,21,31.0,-0.747143692954384,1,5,1,1,1
0,1,1,16,31.0,-0.6293319045703898,1,5,2,1,0
0,8,1,26,31.0,-0.607103265252655,1,7,1,1,1
0,5,3,25,57.0,-1.2169089372025117,1,2,1,3,0
0,6,8,2,40.0,-0.2810832219258786,2,9,2,3,1
0,3,1,5,23.0,-0.7582580126132513,1,1,1,1,1
0,1,10,1,43.0,2.2003738805772444,4,9,7,3,0
0,0,3,8,45.0,-0.1929096192988641,1,7,7,2,0
0,1,3,7,58.0,-1.0902056930914237,1,5,1,3,1
0,7,8,2,38.0,-0.8279077491421536,2,1,2,3,1
0,2,6,18,48.0,-0.7449208290226105,1,7,5,3,0
0,4,5,19,47.0,2.2003738805772444,1,5,4,1,0
0,3,5,2,49.0,0.5109972924294031,4,5,1,3,1
0,1,3,31,28.0,-0.8501363884598884,1,1,5,3,1
0,2,5,3,31.0,-0.6678615460544634,1,12,1,3,0
0,1,9,14,38.0,-0.7338065093637431,4,5,1,3,1
0,3,1,30,43.0,-0.0158214594009105,1,1,1,1,0
0,7,8,23,52.0,2.2003738805772444,1,9,2,3,0
0,4,1,16,43.0,-0.8234620212786066,1,7,1,1,0
0,1,1,15,29.0,-0.5767241248517508,2,1,3,3,1
0,1,3,11,45.0,-0.8279077491421536,1,4,2,3,0
0,2,3,9,59.0,-0.3648110966893462,1,1,1,3,0
0,4,1,4,48.0,1.9699369863167275,1,1,4,2,0
0,2,6,28,30.0,0.0901350546802917,1,9,5,3,0
0,1,1,18,23.0,-0.7589989672571759,1,3,3,3,1
0,0,8,20,38.0,-0.6026575373891081,1,5,2,3,1
0,3,5,19,52.0,0.2160973441474553,1,1,1,1,1
0,8,1,7,44.0,-0.6863854121525756,1,4,1,3,1
0,1,4,20,34.0,-0.7693723322721188,1,1,1,3,0
0,1,1,7,32.0,0.8488726100589714,1,1,2,3,0
0,2,3,15,41.0,2.2003738805772444,1,5,4,2,1
0,3,8,23,31.0,-0.7678904229842697,3,7,2,3,1
0,1,1,13,40.0,-0.1136274723989434,1,9,3,2,1
0,0,4,20,52.0,-0.8279077491421536,1,1,1,3,0
0,1,4,18,32.0,2.0166171288839703,2,4,2,3,1
0,3,1,12,26.0,-0.3937083278024014,1,7,1,1,1
0,2,9,18,29.0,-0.3833349627874585,1,9,5,3,1
0,1,1,21,31.0,0.1671943376484389,1,9,1,1,1
0,1,6,11,48.0,-0.744179874378686,1,1,13,3,0
0,2,1,18,27.0,-0.6500786346002755,1,1,4,3,1
0,7,1,8,30.0,-0.6841625482208021,1,1,3,3,1
0,0,1,15,28.0,-0.6219223581311448,3,1,9,2,1
0,2,1,13,35.0,-0.6352595417217857,1,1,6,2,1
0,0,5,15,47.0,-0.0773206948466433,1,5,3,3,0
0,4,1,8,35.0,-0.8279077491421536,2,1,1,3,1
0,4,1,13,31.0,0.9229680744514206,1,5,1,1,1
0,12,3,23,53.0,-0.1514161592390925,1,1,1,3,1
0,1,1,30,26.0,-0.3196128634099522,1,5,2,1,1
0,1,2,29,35.0,-0.7175055071974042,2,5,1,3,1
0,0,1,8,29.0,-0.4574304271799077,1,7,8,3,1
0,5,6,14,39.0,2.2003738805772444,2,5,4,3,1
0,0,6,27,31.0,-0.7263969629244982,1,5,14,3,0
0,1,5,18,48.0,-0.8279077491421536,1,9,3,1,0
0,0,9,10,36.0,-0.5796879434274488,2,9,1,1,0
0,0,7,3,27.0,-0.8160524748393617,1,7,3,3,1
0,1,6,22,49.0,-0.8279077491421536,1,7,2,3,0
0,2,4,20,34.0,2.2003738805772444,1,5,5,3,1
0,1,3,23,28.0,-0.4389065610817954,1,4,1,3,0
0,2,5,17,49.0,-0.244035489729654,1,5,7,1,0
0,4,3,17,35.0,-0.0750978309148699,1,1,2,3,1
0,1,5,12,53.0,-0.6115489931162019,1,3,2,1,0
0,3,3,25,58.0,-0.0876940598615862,1,11,6,3,0
0,1,5,6,37.0,1.298632078921138,1,1,2,1,1
0,1,2,26,27.0,-0.3173899994781787,2,7,1,3,0
0,4,1,15,30.0,-0.9020032135346028,1,4,1,3,1
0,16,3,10,35.0,-0.0247129151280044,1,1,1,3,1
0,5,6,21,32.0,-0.7138007339777819,1,9,3,3,0
0,1,5,17,53.0,0.3968902772650313,1,1,2,1,0
0,1,3,10,34.0,0.934082394110288,1,7,1,2,1
0,0,3,31,38.0,0.2946385364034515,1,9,5,2,1
0,2,10,6,34.0,0.384294048318315,2,7,1,3,1
0,6,1,23,40.0,0.295379491047376,1,6,1,1,1
0,1,3,8,48.0,-0.7338065093637431,1,4,1,3,0
0,1,6,6,30.0,1.3030778067846849,1,9,4,3,0
0,3,2,30,31.0,0.197573478049343,3,9,2,3,1
0,17,6,20,37.0,-0.6589700903273694,1,5,2,3,1
0,9,6,18,32.0,1.0104007224345106,1,5,11,3,0
0,5,1,5,40.0,-0.4759542932780199,1,1,2,1,1
0,1,5,16,41.0,0.2101697069960594,1,9,4,1,0
0,3,2,28,52.0,-0.5130020254742446,2,5,2,3,1
0,0,1,15,29.0,-0.6471148160245775,1,1,2,3,1
0,3,3,21,49.0,-2.500242380479732,1,9,1,3,0
0,0,6,27,43.0,-0.8279077491421536,1,9,19,3,0
0,2,1,7,42.0,-0.5418992565872998,1,9,1,1,1
0,3,6,14,37.0,-0.5819108073592223,2,9,2,3,1
0,2,5,9,57.0,0.1849772491026267,1,4,3,1,0
0,9,5,3,25.0,-0.7389931918712146,1,7,1,1,1
0,0,6,18,30.0,-0.8138296109075882,1,5,15,3,1
0,0,3,28,31.0,-0.8256848852103801,1,7,12,3,1
0,3,4,20,49.0,-0.9005213042467538,1,1,2,3,1
0,4,5,11,47.0,-0.6033984920330325,1,1,1,1,0
0,1,1,28,57.0,-1.385105641373371,1,4,1,1,1
0,6,6,27,26.0,-0.7560351486814779,1,12,1,3,0
0,2,1,9,40.0,-0.2395897618661071,1,11,1,1,0
0,4,1,23,34.0,0.565086981435891,1,7,1,1,1
0,0,1,16,41.0,-0.2855289497894255,1,1,1,1,1
0,17,3,25,53.0,2.2003738805772444,1,9,3,3,0
0,3,1,6,26.0,-0.3003480426679154,1,7,1,1,1
0,3,2,29,28.0,-0.8071610191122678,1,12,2,3,0
0,2,3,11,54.0,-0.8279077491421536,1,11,2,3,1
0,2,6,25,42.0,-0.2151382586165988,1,5,3,3,0
0,2,1,7,29.0,-0.7464027383104594,1,12,3,1,1
0,2,1,22,49.0,-0.5485678483826202,2,10,1,3,0
0,0,7,4,32.0,-1.0827961466521787,1,4,1,3,0
0,2,11,17,29.0,-0.6345185870778612,1,7,19,3,0
0,0,1,5,60.0,-0.7508484661740065,1,1,1,1,1
0,1,5,9,51.0,-0.3759254163482136,1,11,2,1,0
0,2,6,20,40.0,2.2003738805772444,1,3,2,3,0
0,13,1,13,44.0,0.1879410676783247,3,1,3,3,0
0,2,6,29,47.0,-0.6849035028647267,1,1,2,3,1
0,4,1,18,32.0,-0.6367414510096346,1,1,2,3,1
0,6,1,12,43.0,-0.786414289082382,1,1,2,3,0
0,5,6,6,59.0,-0.7271379175684227,1,11,4,3,0
0,6,8,20,24.0,0.0775388257335754,1,1,1,3,1
0,6,1,29,26.0,1.8928777033485804,1,7,5,1,1
0,3,1,16,37.0,0.7933010117646345,1,1,8,1,0
0,1,7,3,27.0,-0.1432656581559231,1,9,1,3,1
0,2,6,12,32.0,2.2003738805772444,1,5,5,3,0
0,0,1,15,44.0,-0.7241740989927247,1,1,9,1,1
0,2,1,26,34.0,-0.8079019737561923,1,5,3,1,1
0,1,6,8,39.0,-1.1746745224988158,1,9,2,3,1
0,1,1,18,30.0,-0.5033696151032262,2,4,1,3,1
0,3,8,20,44.0,-0.8597687988309067,1,7,1,3,1
0,1,5,16,22.0,0.0323405924541814,1,12,1,3,0
0,1,7,4,28.0,-0.4885505222247363,2,4,4,3,0
0,5,1,5,41.0,-1.1546687471128545,1,1,1,3,1
0,0,4,19,30.0,0.8599869297178387,1,5,1,2,0
0,0,6,28,36.0,-0.8279077491421536,1,5,13,3,0
0,5,8,8,39.0,-0.3077575891071603,2,4,1,3,1
0,4,1,13,38.0,-0.7767818787113636,1,5,3,3,1
0,3,6,20,31.0,-0.6930540039478961,1,4,2,3,0
